ID,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Income
CCK7S,1,2,0,0,0,2.5,0,5,2,1,0
GIO38,1,1,1,0,1,5,1,5,1,1,0
SF9FW,1,2,0,0,0,2.5,0,5,2,1,0
EQXQV,1,1,1,7,1,5,1,5,1,1,0
05CTG,1,1,1,42,1,5,1,5,1,1,0
NEKIV,1,1,1,63,1,5,1,5,1,1,0
NQTWF,1,1,1,118,1,5,1,5,1,1,0
AMETL,1,2,0,0,0,2.5,0,5,2,1,0
INYH8,1,1,1,49,1,5,1,5,1,1,0
6HTTF,1,1,1,48,1,5,1,5,1,1,0
1K6L5,1,2,1,16,1,2.5,0.5,5,2,1,0
CPD7G,1,1,1,68,1,5,1,5,1,1,0
G0XP4,1,1,1,14,1,5,1,5,1,1,0
JEII1,1,1,1,18,1,5,1,5,1,1,0
VPNLZ,1,1,1,4,1,5,1,5,1,1,0
E8QNG,1,1,1,76,1,5,1,5,1,1,0
ZGJAN,1,1,1,52,1,5,1,5,1,1,0
9XDS9,1,1,1,14,1,5,1,5,1,1,0
Q311E,1,2,0,0,0,2.5,0,5,2,1,0
10EAU,1,1,1,2,1,5,1,5,1,1,0
DGBOO,1,1,1,156,1,5,1,5,1,1,0
VPXRN,1,2,0,0,0,2.5,0,5,2,1,0
A3X6B,1,1,1,0,1,5,1,5,1,1,0
NBV2Z,1,1,1,28,1,5,1,5,1,1,0
BTOC0,1,2,0,0,0,2.5,0,5,2,1,0
Q9X2J,1,1,1,0,1,5,1,5,1,1,0
NW0BJ,1,2,0,0,0,2.5,0,5,2,1,0
4H4X8,1,2,0,0,0,2.5,0,5,2,1,0
479BT,1,1,1,38,1,5,1,5,1,1,0
2SC39,1,1,1,22,1,5,1,5,1,1,0
K13G5,1,1,1,21,1,5,1,5,1,1,0
C60WN,1,2,0,0,0,2.5,0,5,2,1,0
R1P3J,1,2,0,0,0,2.5,0,5,2,1,0
NX0JS,1,2,0,0,0,2.5,0,5,2,1,0
GZPH4,1,1,1,2,1,5,1,5,1,1,0
ONGVS,1,1,1,9,1,5,1,5,1,1,0
TN2YW,1,2,0,0,0,2.5,0,5,2,1,0
A49E1,1,1,1,16,1,5,1,5,1,1,0
K6ZNW,1,1,1,0,1,5,1,5,1,1,0
LQY5N,1,1,1,103,1,5,1,5,1,1,0
UK3C1,1,1,1,15,1,5,1,5,1,1,0
W29NO,1,1,1,0,1,5,1,5,1,1,0
9PVGI,1,1,1,1,1,5,1,5,1,1,0
O80F8,1,1,1,0,1,5,1,5,1,1,0
8QV1E,1,2,0,0,0,2.5,0,5,2,1,0
IS7GY,1,1,1,0,1,5,1,5,1,1,0
TUUJQ,1,1,1,12,1,5,1,5,1,1,0
XMY9S,1,1,1,1,1,5,1,5,1,1,0
NWIJD,1,1,1,5,1,5,1,5,1,1,0
TWPG1,1,1,1,0,1,5,1,5,1,1,0
VQW1X,1,2,0,0,0,2.5,0,5,2,1,0
ABK1J,1,1,1,0,1,5,1,5,1,1,0
8EH6J,1,1,1,0,1,5,1,5,1,1,0
RHZTI,1,1,1,0,1,5,1,5,1,1,0
HJ3IT,1,2,0,0,0,2.5,0,5,2,1,0
AMHYZ,1,1,1,14,1,5,1,5,1,1,0
PO0J7,1,1,1,0,1,5,1,5,1,1,0
B0EZ3,1,1,1,0,1,5,1,5,1,1,0
JAN3M,1,1,1,47,1,5,1,5,1,1,0
1M92G,1,1,1,0,1,5,1,5,1,1,0
81G0Z,1,2,0,0,0,2.5,0,5,2,1,0
4PCH0,1,2,0,0,0,2.5,0,5,2,1,0
EASZ0,1,1,1,0,1,5,1,5,1,1,0
UKFMT,1,1,1,0,1,5,1,5,1,1,0
KBQQC,1,2,0,0,0,2.5,0,5,2,1,0
FNXSJ,1,2,1,0,1,2.5,0.5,5,2,1,0
7BD71,1,2,0,0,0,2.5,0,5,2,1,0
AP9ZB,1,1,1,0,1,5,1,5,1,1,0
9FUXB,1,2,0,0,0,2.5,0,5,2,1,0
EPXRS,1,1,1,0,1,5,1,5,1,1,0
A8T6O,1,1,1,3,1,5,1,5,1,1,0
D2C6H,1,1,1,6,1,5,1,5,1,1,0
UERYG,1,1,1,0,1,5,1,5,1,1,0
7I8AY,1,1,1,2,1,5,1,5,1,1,0
0YXWJ,1,1,1,13,1,5,1,5,1,1,0
YJ0LD,1,1,1,10,1,5,1,5,1,1,0
KDNMU,1,2,0,0,0,2.5,0,5,2,1,0
MPGFD,1,2,0,0,0,2.5,0,5,2,1,0
Q2FJ3,1,2,0,0,0,2.5,0,5,2,1,0
PD4UO,1,2,0,0,0,2.5,0,5,2,1,0
E8VTN,1,1,1,0,1,5,1,5,2,1,0
4QK78,1,2,0,0,0,2.5,0,5,2,1,0
IYQZW,1,1,1,40,1,5,1,5,1,1,0
4COBR,1,2,0,0,0,2.5,0,5,2,1,0
2VNBQ,1,1,1,72,1,5,1,5,1,1,0
MH5UD,1,1,1,24,1,5,1,5,1,1,0
CUTD3,1,2,0,0,0,2.5,0,5,2,1,0
4N4N4,1,1,1,8,1,5,1,5,1,1,0
BYDE7,1,1,1,77,1,5,1,5,1,1,0
MLFNE,1,2,0,0,0,2.5,0,5,2,1,0
EN81R,1,1,1,20,1,5,1,5,1,1,0
C4CB4,1,2,1,24,1,2.5,0.5,5,2,1,0
2XFKM,1,2,0,0,0,2.5,0,5,2,1,0
RZTBT,1,1,1,0,1,5,1,5,1,1,0
Q3L7W,1,1,1,0,1,5,1,5,1,1,0
R5NA5,1,1,1,0,1,5,1,5,1,1,0
0VO8V,1,1,1,15,1,5,1,5,1,1,0
6WTYT,1,1,1,40,1,5,1,5,1,1,0
XGHMA,1,1,0,9,0,5,0,5,1,1,0
K9J57,1,1,1,40,1,5,1,5,1,1,0
R79A8,1,1,1,45,1,5,1,5,1,1,0
6GGY9,1,1,1,1,1,5,1,5,1,1,0
WMLEP,1,1,1,85,1,5,1,5,1,1,0
31KRD,1,1,1,29,1,5,1,5,1,1,0
H2MSM,1,1,1,93,1,5,1,5,1,1,0
LTS17,1,2,0,0,0,2.5,0,5,2,1,0
916LP,1,1,1,4,1,5,1,5,1,1,0
LBPJM,1,2,0,0,0,2.5,0,5,2,1,0
FOG69,1,1,1,29,1,5,1,5,1,1,0
ISQ7B,1,2,1,0,1,2.5,0.5,5,2,1,0
CC7E8,1,1,1,0,1,5,1,5,1,1,0
KT6M7,1,1,1,0,1,5,1,5,1,1,0
194NI,1,1,1,10,1,5,1,5,1,1,0
KVDQK,1,2,0,0,0,2.5,0,5,2,1,0
6Z5P7,1,1,0,25,0,5,0,5,1,1,0
2Z3K3,1,1,1,27,1,5,1,5,1,1,0
2CLCZ,1,2,0,0,0,2.5,0,5,2,1,0
KC3SE,1,2,1,0,1,2.5,0.5,5,2,1,0
MXIHM,1,1,1,150,1,5,1,5,1,1,0
RV9KJ,1,1,1,6,1,5,1,5,1,1,0
1XCC8,1,1,1,41,1,5,1,5,1,1,0
73QJ7,1,1,1,60,1,5,1,5,1,1,0
4L0WI,1,1,1,220,1,5,1,5,1,1,0
J656M,1,2,0,0,0,2.5,0,5,2,1,0
3EFWP,1,1,0,19,0,5,0,5,1,1,0
8K9MF,1,2,0,0,0,2.5,0,5,2,1,0
USZJJ,1,1,1,1,1,5,1,5,1,1,0
FNKXJ,1,2,0,0,0,2.5,0,5,2,1,0
KOC8G,1,2,0,0,0,2.5,0,5,2,1,0
127PV,1,1,1,0,1,4,1,4,0,0,0
CDW4H,1,1,1,9,1,4,1,4,1,1,0
1OZ0F,1,2,0,0,0,2,0,4,2,1,0
JK1GU,1,1,1,18,1,4,1,4,1,1,0
9KWRX,1,1,1,51,1,4,1,4,1,1,0
LZ4OF,1,1,1,24,1,4,1,4,1,1,0
HS37I,1,1,0,4,0,4,0,4,1,1,0
F1SKO,1,1,1,7,1,4,1,4,1,1,0
HDMP3,1,1,1,10,1,4,1,4,1,1,0
BZEZA,1,1,1,20,1,4,1,4,1,1,0
32FGD,1,1,1,25,1,4,1,4,1,1,0
5REQ0,1,1,1,18,1,4,1,4,1,1,0
8IVIN,1,1,1,9,1,4,1,4,1,1,0
K537H,1,1,1,16,1,4,1,4,1,1,0
ZGNNS,1,1,1,34,1,4,1,4,1,1,0
37KKV,1,1,1,24,1,4,1,4,1,1,0
KT9FP,1,1,1,33,1,4,1,4,1,1,0
8ACFV,1,1,1,31,1,4,1,4,1,1,0
3F2YI,1,1,1,6,1,4,1,4,1,1,0
7N5T6,1,2,0,0,0,2,0,4,2,1,0
X5P63,1,1,0,0,0,4,0,4,1,1,0
3L53S,1,1,1,27,1,4,1,4,1,1,0
81UQ7,1,1,1,25,1,4,1,4,1,1,0
1NJSS,1,1,1,39,1,4,1,4,1,1,0
RVDK0,1,1,1,17,1,4,1,4,1,1,0
SFH7Y,1,1,1,30,1,4,1,4,1,1,0
MHGVJ,1,1,1,49,1,4,1,4,1,1,0
I9PCB,1,1,1,48,1,4,1,4,1,1,0
DZBAF,1,1,1,8,1,4,1,4,1,1,0
70HII,1,1,0,5,0,4,0,4,1,1,0
NAXZV,1,1,1,27,1,4,1,4,1,1,0
SNUX9,1,1,1,29,1,4,1,4,1,1,0
2DLFQ,1,1,1,26,1,4,1,4,1,1,0
KAKD9,1,1,0,1,0,4,0,4,1,1,0
E6FUC,1,1,1,1,1,4,1,4,1,1,0
U57WS,1,1,1,10,1,4,1,4,1,1,0
XBLS8,1,1,1,19,1,4,1,4,1,1,0
NYF6G,1,1,0,1,0,4,0,4,1,1,0
HE363,1,1,1,19,1,4,1,4,1,1,0
NQ04R,1,1,1,29,1,4,1,4,1,1,0
D05RC,1,1,1,33,1,4,1,4,1,1,0
K4J9M,1,1,1,9,1,4,1,4,1,1,0
JBTID,1,1,1,9,1,4,1,4,1,1,0
G1OKJ,1,1,1,30,1,4,1,4,1,1,0
4OB4B,1,1,1,13,1,4,1,4,1,1,0
55GQS,1,1,1,4,1,4,1,4,1,1,0
0R85C,1,1,0,4,0,4,0,4,1,1,0
JJ0Y5,1,1,1,21,1,4,1,4,1,1,0
NQV0C,1,1,1,23,1,4,1,4,1,1,0
59Y5Q,1,1,1,13,1,4,1,4,1,1,0
QV8BD,1,1,1,20,1,4,1,4,1,1,0
E7PXE,1,1,1,24,1,4,1,4,1,1,0
ERFEL,1,1,1,14,1,4,1,4,1,1,0
9P2YD,1,1,1,17,1,4,1,4,1,1,0
1UIOD,1,1,1,13,1,4,1,4,1,1,0
OW9LW,1,1,1,11,1,4,1,4,1,1,0
GUH6A,1,1,1,44,1,4,1,4,1,1,0
LQWH5,1,1,1,15,1,4,1,4,1,1,0
DHOBK,1,1,1,17,1,4,1,4,1,1,0
F4839,1,1,1,11,1,4,1,4,1,1,0
Q3KQK,1,1,1,23,1,4,1,4,1,1,0
VCPX3,1,1,1,23,1,4,1,4,1,1,0
URS26,1,1,1,54,1,4,1,4,1,1,0
5E0RJ,1,1,0,8,0,4,0,4,1,1,0
7ML9K,1,1,1,27,1,4,1,4,1,1,0
09OK0,1,1,1,18,1,4,1,4,1,1,0
5KGA6,1,1,1,12,1,4,1,4,1,1,0
2RR35,1,1,1,17,1,4,1,4,1,1,0
B3YG6,1,1,1,28,1,4,1,4,1,1,0
5SU18,1,1,1,6,1,4,1,4,1,1,0
YUB8C,1,1,1,14,1,4,1,4,1,1,0
9MYM0,1,1,1,15,1,4,1,4,1,1,0
F0RBM,1,1,1,2,1,4,1,4,1,1,0
C7UVN,1,1,1,10,1,4,1,4,1,1,0
56517,1,1,1,81,1,4,1,4,1,1,0
AK0ZU,1,1,1,9,1,4,1,4,1,1,0
YKDP8,1,1,1,6,1,4,1,4,1,1,0
KV5F1,1,1,1,3,1,4,1,4,1,1,0
23XA4,1,1,1,2,1,4,1,4,1,1,0
GWXX2,1,1,0,0,0,4,0,4,1,1,0
JE09F,1,1,1,0,1,4,1,4,1,1,0
1H4R6,1,2,0,0,0,2,0,4,2,1,0
8XXCJ,1,1,0,0,0,4,0,4,1,1,0
UC8XE,1,2,0,0,0,2,0,4,2,1,0
KMFTZ,1,1,1,7,1,4,1,4,1,1,0
FV2YS,1,1,0,1,0,4,0,4,1,1,0
U0ISQ,1,1,1,0,1,4,1,4,1,1,0
7B2TF,1,1,1,144,1,4,1,4,1,1,0
EU3YP,1,1,0,0,0,4,0,4,1,1,0
FUE57,1,1,0,1,0,4,0,4,1,1,0
UZJ5N,1,1,0,0,0,4,0,4,1,1,0
G3VZB,1,1,1,24,1,4,1,4,1,1,0
GLSO7,1,1,1,510,1,4,1,4,1,1,0
6P33Y,1,1,0,7,0,4,0,4,1,1,0
YBO2Q,1,1,0,6,0,4,0,4,1,1,0
I9O90,1,1,0,2,0,4,0,4,1,1,0
J677G,1,1,0,7,0,4,0,4,1,1,0
GA7NG,1,1,1,0,1,4,1,4,2,1,0
O8F86,1,1,0,4,0,4,0,4,1,1,0
7E26X,1,1,1,2,1,4,1,4,2,1,0
6GCYL,1,1,0,1,0,4,0,4,1,1,0
63DQG,1,1,1,29,1,4,1,4,1,1,0
43PNL,1,1,1,0,1,4,1,4,2,1,0
52163,1,1,1,0,1,4,1,4,1,1,0
GC6LN,1,1,0,3,0,4,0,4,1,1,0
5ST25,1,1,1,12,1,4,1,4,1,1,0
YB02E,1,1,1,6,1,4,1,4,2,1,0
YUOW3,1,1,1,4,1,4,1,4,1,1,0
FHJLI,1,1,1,21,1,4,1,4,1,1,0
ET0U1,1,1,0,0,0,4,0,4,1,1,0
50E6I,1,1,1,0,1,4,1,4,1,1,0
W5HS0,1,1,0,5,0,4,0,4,1,1,0
VBKMD,1,1,1,4,1,4,1,4,1,1,0
JWKAZ,1,1,0,3,0,4,0,4,1,1,0
3H73Q,1,1,1,21,1,4,1,4,1,1,0
XXF84,1,1,1,21,1,4,1,4,1,1,0
6300S,1,1,1,0,1,4,1,4,1,1,0
04TN9,1,1,1,120,1,4,1,4,2,1,0
4XI0V,1,1,1,6,1,4,1,4,1,1,0
2729N,1,1,0,2,0,4,0,4,1,1,0
3CTAZ,1,1,1,175,1,4,1,4,1,1,0
LVWI2,1,1,0,2,0,4,0,4,1,1,0
LZV3L,1,1,1,21,1,4,1,4,2,1,0
TX703,1,1,0,2,0,4,0,4,1,1,0
HVMI6,1,1,1,15,1,4,1,4,1,1,0
6BTL3,1,1,1,65,1,4,1,4,1,1,0
QOGN0,1,1,1,0,1,4,1,4,1,1,0
RGD9R,1,1,1,12,1,4,1,4,1,1,0
PPZ9H,1,1,0,0,0,4,0,4,1,1,0
O6U3L,1,1,1,0,1,4,1,4,1,1,0
89934,1,1,1,5,1,4,1,4,1,1,0
98C16,1,1,1,12,1,4,1,4,1,1,0
I1T1S,1,1,1,662,1,4,1,4,1,1,0
LLDVJ,1,1,1,36,1,4,1,4,1,1,0
ZST8F,1,1,0,5,0,4,0,4,1,1,0
78HEJ,1,1,1,175,1,4,1,4,1,1,0
7TKSW,1,1,0,0,0,4,0,4,1,1,0
AHZS6,1,1,1,2,1,4,1,4,1,1,0
5P0HV,1,1,1,3,1,4,1,4,1,1,0
I3QM8,1,1,1,0,1,4,1,4,1,1,0
DMKDJ,1,1,1,23,1,4,1,4,1,1,0
SUTGS,1,1,1,16,1,4,1,4,1,1,0
CO4RG,1,1,1,2,1,4,1,4,1,1,0
47D4Z,1,1,1,2,1,4,1,4,1,1,0
A1PT8,1,1,0,0,0,4,0,4,1,1,0
6F31J,1,1,1,0,1,4,1,4,2,1,0
32857,1,1,1,1,1,4,1,4,1,1,0
4AFED,1,1,1,0,1,4,1,4,2,1,0
IHSDW,1,1,1,11,1,4,1,4,1,1,0
A1B7K,1,1,0,1,0,4,0,4,1,1,0
V67IZ,1,1,0,7,0,4,0,4,1,1,0
VYCWR,1,1,1,26,1,4,1,4,1,1,0
FHW28,1,1,1,0,1,4,1,4,2,1,0
VSSX2,1,1,0,1,0,4,0,4,1,1,0
DNTMM,1,1,0,6,0,4,0,4,1,1,0
IVMUA,1,1,0,3,0,4,0,4,1,1,0
6X5PT,1,1,0,5,0,4,0,4,1,1,0
G8H5U,1,1,0,7,0,4,0,4,1,1,0
RFKYR,1,1,1,2,1,4,1,4,1,1,0
7DQF9,1,1,1,14,1,4,1,4,1,1,0
BRPZL,1,1,1,3,1,4,1,4,2,1,0
R1O41,1,1,1,1,1,4,1,4,1,1,0
8ZVV2,1,1,1,131,1,4,1,4,1,1,0
6ZNVO,1,1,1,2,1,4,1,4,2,1,0
GSE2X,1,1,1,4,1,4,1,4,2,1,0
42NI1,1,1,1,0,1,4,1,4,2,1,0
ZSE6F,1,1,0,2,0,4,0,4,1,1,0
S8L5D,1,1,1,4,1,4,1,4,2,1,0
UZKZV,1,1,1,10,1,4,1,4,1,1,0
AT2X2,1,1,1,6,1,4,1,4,2,1,0
6KYE7,1,1,0,1,0,4,0,4,1,1,0
WHDXM,1,1,1,119,1,4,1,4,1,1,0
7JG0E,1,1,1,2,1,4,1,4,1,1,0
FYT8T,1,1,1,2,1,4,1,4,1,1,0
5JUZ2,1,1,1,6,1,4,1,4,1,1,0
LBOOF,1,1,1,34,1,4,1,4,1,1,0
2RDSW,1,1,1,2,1,4,1,4,1,1,0
WULLG,1,1,1,0,1,4,1,4,2,1,0
ILXGS,1,1,0,1,0,4,0,4,1,1,0
HP4TR,1,1,1,21,1,4,1,4,1,1,0
GT580,1,1,1,0,1,4,1,4,2,1,0
7VDSO,1,1,1,13,1,4,1,4,1,1,0
4CT0H,1,1,1,5,1,4,1,4,1,1,0
N5PQ8,1,1,1,20,1,4,1,4,2,1,0
79ILA,1,1,1,12,1,4,1,4,1,1,0
EJTZT,1,1,1,17,1,4,1,4,1,1,0
Z2OB7,1,1,1,21,1,4,1,4,1,1,0
9PHB5,1,1,1,0,1,4,1,4,2,1,0
VPOKH,1,1,1,1,1,4,1,4,1,1,0
TJKE8,1,1,1,38,1,4,1,4,1,1,0
YWIU2,1,1,1,16,1,4,1,4,1,1,0
SH8VM,1,1,0,1,0,4,0,4,1,1,0
KMOD0,1,1,1,129,1,4,1,4,1,1,0
IS2PJ,1,1,0,6,0,4,0,4,1,1,0
RR1E4,1,1,1,0,1,4,1,4,2,1,0
SW5DQ,1,1,1,0,1,4,1,4,1,1,0
MV5DS,1,1,1,0,1,4,1,4,2,1,0
D7GHY,1,1,0,1,0,4,0,4,1,1,0
YCTCZ,1,1,0,1,0,4,0,4,1,1,0
BDRTN,1,1,1,0,1,4,1,4,1,1,0
83X17,1,1,1,14,1,4,1,4,1,1,0
EGHEI,1,1,0,1,0,4,0,4,1,1,0
E9U2O,1,1,1,0,1,4,1,4,2,1,0
MXKBW,1,1,1,0,1,4,1,4,2,1,0
J2AJP,1,1,1,10,1,4,1,4,1,1,0
47XDR,1,1,1,18,1,4,1,4,1,1,0
E0DDP,1,1,1,4,1,4,1,4,1,1,0
PC6C4,1,1,1,14,1,4,1,4,1,1,0
BY38I,1,1,1,11,1,4,1,4,1,1,0
F9KV8,1,1,1,0,1,4,1,4,1,1,0
RVK4C,1,1,1,14,1,4,1,4,1,1,0
EH5N5,1,1,1,13,1,4,1,4,1,1,0
DYT0G,1,1,0,8,0,4,0,4,1,1,0
F4JEX,1,1,1,74,1,4,1,4,1,1,0
834I7,1,1,1,34,1,4,1,4,1,1,0
QMXCC,1,1,0,2,0,4,0,4,1,1,0
A3HS9,1,1,0,2,0,4,0,4,1,1,0
VVS5P,1,1,0,2,0,4,0,4,1,1,0
DYX2C,1,1,1,0,1,4,1,4,2,1,0
BV03Q,1,1,1,0,1,4,1,4,2,1,0
TRSXM,1,1,1,4,1,4,1,4,1,1,0
1BPRW,1,1,1,34,1,4,1,4,1,1,0
WSY7C,1,1,1,0,1,4,1,4,2,1,0
4FQMM,1,1,1,9,1,4,1,4,1,1,0
TE913,1,1,0,4,0,4,0,4,1,1,0
BZO94,1,1,1,0,1,4,1,4,2,1,0
9.71E+09,1,1,1,0,1,4,1,4,1,1,0
6G0Q9,1,1,1,0,1,4,1,4,2,1,0
5DZOV,1,1,1,0,1,4,1,4,2,1,0
U5MHG,1,1,0,4,0,4,0,4,1,1,0
TUL6V,1,1,1,101,1,4,1,4,1,1,0
PWN0E,1,1,1,169,1,4,1,4,1,1,0
C9TBY,1,1,1,0,1,4,1,4,1,1,0
Y7GC3,1,1,1,18,1,4,1,4,1,1,0
3ANER,1,1,1,1,1,4,1,4,2,1,0
FAZRB,1,1,0,8,0,4,0,4,1,1,0
VXT33,1,1,1,14,1,4,1,4,1,1,0
WFOH8,1,1,1,8,1,4,1,4,1,1,0
KHSXE,1,1,1,25,1,4,1,4,1,1,0
8BZ6V,1,1,0,10,0,4,0,4,1,1,0
BJMJE,1,1,0,1,0,4,0,4,1,1,0
LM8FM,1,1,1,5,1,4,1,4,2,1,0
EFT30,1,1,0,6,0,4,0,4,1,1,0
IPEAD,1,1,1,39,1,4,1,4,1,1,0
RKGC6,1,1,1,5,1,4,1,4,1,1,0
SBMAA,1,1,1,28,1,4,1,4,1,1,0
C3OSV,1,1,1,23,1,4,1,4,1,1,0
EHTCL,1,1,0,9,0,4,0,4,1,1,0
FMOTF,1,1,1,48,1,4,1,4,1,1,0
O8NNV,1,1,1,3,1,4,1,4,1,1,0
OH4H5,1,1,1,0,1,4,1,4,2,1,0
6VBKY,1,1,1,0,1,4,1,4,2,1,0
WOBOE,1,1,0,2,0,4,0,4,1,1,0
U6NNX,1,1,0,8,0,4,0,4,1,1,0
39AQK,1,2,0,0,0,2,0,4,2,1,0
BLZCL,1,1,0,5,0,4,0,4,1,1,0
JVRBM,1,1,0,7,0,4,0,4,1,1,0
SJZIF,1,1,1,0,1,4,1,4,2,1,0
894YT,1,1,1,0,1,4,1,4,2,1,0
RONCA,1,1,1,2,1,4,1,4,2,1,0
81WOU,1,1,1,12,1,4,1,4,1,1,0
30LQT,1,1,0,1,0,4,0,4,1,1,0
R3I8X,1,1,1,3,1,4,1,4,1,1,0
QTYL2,1,1,0,7,0,4,0,4,1,1,0
8KK5J,1,1,0,1,0,4,0,4,1,1,0
JIOQC,1,1,1,0,1,4,1,4,2,1,0
XLLM7,1,1,1,49,1,4,1,4,1,1,0
SWIOU,1,1,1,64,1,4,1,4,1,1,0
HCGR3,1,1,1,0,1,4,1,4,2,1,0
NBC4N,1,1,0,3,0,4,0,4,1,1,0
W2FHL,1,1,0,8,0,4,0,4,1,1,0
1IGOI,1,1,0,4,0,4,0,4,1,1,0
KN0HC,1,1,1,0,1,4,1,4,1,1,0
ZB8SB,1,1,1,0,1,4,1,4,2,1,0
BOOLR,1,1,0,3,0,4,0,4,1,1,0
3F5RV,1,1,0,1,0,4,0,4,1,1,0
6L0WC,1,1,1,1,1,4,1,4,1,1,0
IKEMP,1,1,1,10,1,4,1,4,1,1,0
KIHOX,1,1,1,0,1,4,1,4,2,1,0
XPN8C,1,1,1,0,1,4,1,4,1,1,0
9LO9T,1,1,1,10,1,4,1,4,1,1,0
PNVKF,1,1,0,3,0,4,0,4,1,1,0
QG3DY,1,1,1,1,1,4,1,4,1,1,0
I5MTZ,1,1,1,0,1,4,1,4,2,1,0
CAS7J,1,1,1,58,1,4,1,4,1,1,0
XPC7Q,1,1,1,2,1,4,1,4,1,1,0
8ORS8,1,1,1,112,1,4,1,4,1,1,0
ABBPK,1,1,1,0,1,4,1,4,2,1,0
P5NT5,1,1,1,0,1,4,1,4,2,1,0
7HYWA,1,1,1,0,1,4,1,4,2,1,0
94UYX,1,1,1,24,1,4,1,4,1,1,0
CSIGJ,1,1,1,2,1,4,1,4,1,1,0
2JZCC,1,1,1,37,1,4,1,4,1,1,0
O30X2,1,1,0,2,0,4,0,4,1,1,0
RB8EV,1,1,0,9,0,4,0,4,1,1,0
6KHXM,1,2,0,0,0,2,0,4,2,1,0
MIW4F,1,1,1,25,1,4,1,4,1,1,0
XK0WD,1,1,1,0,1,4,1,4,2,1,0
J3YT8,1,1,1,0,1,4,1,4,2,1,0
QCALL,1,1,1,96,1,4,1,4,1,1,0
5N0K7,1,1,1,4,1,4,1,4,1,1,0
BE8NG,1,1,1,0,1,4,1,4,2,1,0
HHX9F,1,1,1,21,1,4,1,4,1,1,0
XS1K4,1,1,1,0,1,4,1,4,2,1,0
JPLDQ,1,1,0,1,0,4,0,4,1,1,0
NLRHL,1,1,1,18,1,4,1,4,1,1,0
EM1M2,1,1,1,4,1,4,1,4,1,1,0
F4DAF,1,1,1,1,1,4,1,4,1,1,0
UQMSS,1,1,1,2,1,4,1,4,1,1,0
C6DXR,1,1,1,0,1,4,1,4,2,1,0
50GK1,1,1,0,2,0,4,0,4,1,1,0
A9Q5E,1,1,0,1,0,4,0,4,1,1,0
9UVLF,1,1,1,0,1,4,1,4,2,1,0
K4TF1,1,1,1,0,1,4,1,4,2,1,0
SY8SK,1,1,0,4,0,4,0,4,1,1,0
O52R1,1,1,0,0,0,4,0,4,1,1,0
CF7PK,1,1,1,46,1,4,1,4,1,1,0
H9THC,1,1,1,1,1,4,1,4,2,1,0
7EXHZ,1,1,1,1,1,4,1,4,1,1,0
2CNT2,1,1,1,12,1,4,1,4,1,1,0
878PN,1,1,1,13,1,4,1,4,1,1,0
KPY52,1,1,1,109,1,4,1,4,1,1,0
4MQIK,1,1,1,37,1,4,1,4,1,1,0
R9NIG,1,1,1,0,1,4,1,4,2,1,0
X3RVI,1,1,0,6,0,4,0,4,1,1,0
VI3QL,1,1,1,4,1,4,1,4,1,1,0
OLOYU,1,1,1,0,1,4,1,4,2,1,0
1WMHR,1,1,1,1,1,4,1,4,1,1,0
U5G03,1,1,1,10,1,4,1,4,1,1,0
VU5D5,1,1,0,2,0,4,0,4,1,1,0
DSDGX,1,1,1,0,1,4,1,4,2,1,0
C4A1E,1,1,1,0,1,4,1,4,2,1,0
3ZGDT,1,1,1,20,1,4,1,4,1,1,0
W1CGU,1,1,1,9,1,4,1,4,1,1,0
960M3,1,1,1,59,1,4,1,4,1,1,0
LADF6,1,1,1,2,1,4,1,4,1,1,0
DTKSF,1,1,1,5,1,4,1,4,1,1,0
OHKV3,1,1,1,10,1,4,1,4,1,1,0
CI989,1,1,1,10,1,4,1,4,1,1,0
8UY35,1,1,1,112,1,4,1,4,1,1,0
LQ23U,1,1,0,0,0,4,0,4,1,1,0
YNJVZ,1,1,0,0,0,4,0,4,1,1,0
LQKNF,1,1,1,15,1,4,1,4,1,1,0
V1B37,1,1,1,0,1,4,1,4,1,1,0
YYH7K,1,1,1,0,1,4,1,4,1,1,0
E8KVB,1,1,0,0,0,4,0,4,1,1,0
PZ3P9,1,1,1,0,1,4,1,4,1,1,0
ST8V4,1,1,0,0,0,4,0,4,1,1,0
6F9OV,1,1,1,5,1,4,1,4,1,1,0
L61ZE,1,1,1,0,1,4,1,4,1,1,0
5ZHL0,1,1,1,12,1,4,1,4,1,1,0
I17TO,1,1,0,4,0,4,0,4,1,1,0
WG6VG,1,1,1,0,1,4,1,4,2,1,0
D05DX,1,1,1,0,1,4,1,4,2,1,0
ICPDB,1,1,1,0,1,4,1,4,2,1,0
5YZ8C,1,1,0,4,0,4,0,4,1,1,0
1I9V5,1,1,1,101,1,4,1,4,1,1,0
7FLBZ,1,1,1,31,1,4,1,4,1,1,0
MEDUC,1,1,1,2,1,4,1,4,1,1,0
R2ZRP,1,1,1,59,1,4,1,4,1,1,0
RXN1N,1,1,1,16,1,4,1,4,1,1,0
F6PGB,1,1,1,25,1,4,1,4,1,1,0
CBH6Q,1,1,1,0,1,4,1,4,1,1,0
QR3HR,1,2,1,10,1,2,0.5,4,0,0,0
1NHL8,1,1,1,10,1,4,1,4,1,1,0
72PXD,1,1,1,6,1,4,1,4,1,1,0
IEWM6,1,1,0,0,0,4,0,4,1,1,0
